Date,AAPL,MSFT,^GSPC
2021-01-04,128.26498413085938,214.93435668945312,3700.64990234375
2021-01-05,129.85081481933594,215.14170837402344,3726.860107421875
2021-01-06,125.47984313964844,209.56321716308594,3748.139892578125
2021-01-07,129.76161193847656,215.52674865722656,3803.7900390625
2021-01-08,130.88162231445312,216.83995056152344,3824.679931640625
2021-01-11,127.83878326416016,214.73690795898438,3799.610107421875
2021-01-12,127.66038513183594,212.20928955078125,3801.18994140625
2021-01-13,129.7318878173828,213.60145568847656,3809.840087890625
2021-01-14,127.76942443847656,210.323486328125,3795.5400390625
2021-01-15,126.01506805419922,209.95814514160156,3768.25
2021-01-19,126.698974609375,213.7001953125,3798.909912109375
2021-01-20,130.86180114746094,221.50018310546875,3851.85009765625
2021-01-21,135.65896606445312,222.1221923828125,3853.070068359375
2021-01-22,137.83950805664062,223.0897979736328,3841.469970703125
2021-01-25,141.65545654296875,226.62448120117188,3855.360107421875
2021-01-26,141.89332580566406,229.38905334472656,3849.6201171875
2021-01-27,140.8030548095703,229.9518280029297,3750.77001953125
2021-01-28,135.87701416015625,235.9054718017578,3787.3798828125
2021-01-29,130.79244995117188,229.02374267578125,3714.239990234375
2021-02-01,132.953125,236.6163787841797,3773.860107421875
2021-02-02,133.79562377929688,236.47813415527344,3826.31005859375
2021-02-03,132.75491333007812,239.92398071289062,3830.169921875
2021-02-04,136.1743927001953,238.9464874267578,3871.739990234375
2021-02-05,135.7524871826172,239.1341094970703,3886.830078125
2021-02-08,135.90142822265625,239.40069580078125,3915.590087890625
2021-02-09,135.00804138183594,240.68423461914062,3911.22998046875
2021-02-10,134.39260864257812,239.74624633789062,3909.8798828125
2021-02-11,134.134521484375,241.39511108398438,3916.3798828125
2021-02-12,134.37274169921875,241.88876342773438,3934.830078125
2021-02-16,132.2088165283203,240.6151123046875,3932.590087890625
2021-02-17,129.87611389160156,241.6641082763672,3931.330078125
2021-02-18,128.7544403076172,241.2583465576172,3913.969970703125
2021-02-19,128.91326904296875,238.46763610839844,3906.7099609375
2021-02-22,125.07179260253906,232.07472229003906,3876.5
2021-02-23,124.93281555175781,230.8476104736328,3881.3701171875
2021-02-24,124.42657470703125,232.11431884765625,3925.429931640625
2021-02-25,120.09867858886719,226.612060546875,3829.340087890625
2021-02-26,120.36669921875,229.96685791015625,3811.14990234375
2021-03-01,126.84860229492188,234.4794921875,3901.820068359375
2021-03-02,124.1982650756836,231.4413604736328,3870.2900390625
2021-03-03,121.16080474853516,225.19688415527344,3819.719970703125
2021-03-04,119.2450180053711,224.37550354003906,3768.469970703125
2021-03-05,120.52550506591797,229.1949462890625,3841.93994140625
2021-03-08,115.50279998779297,225.02867126464844,3821.35009765625
2021-03-09,120.19793701171875,231.352294921875,3875.43994140625
2021-03-10,119.09613800048828,230.0064239501953,3898.81005859375
2021-03-11,121.06153869628906,234.66751098632812,3939.340087890625
2021-03-12,120.13838958740234,233.30186462402344,3943.340087890625
2021-03-15,123.07659149169922,232.37161254882812,3968.93994140625
2021-03-16,124.64495086669922,235.24148559570312,3962.7099609375
2021-03-17,123.84091186523438,234.5784454345703,3974.1201171875
2021-03-18,119.6420669555664,228.3240966796875,3915.4599609375
2021-03-19,119.1060562133789,227.9579315185547,3913.10009765625
2021-03-22,122.48101043701172,233.53936767578125,3940.590087890625
2021-03-23,121.63726806640625,235.1128387451172,3910.52001953125
2021-03-24,119.20531463623047,233.01487731933594,3889.139892578125
2021-03-25,119.7016372680664,229.92726135253906,3909.52001953125
2021-03-26,120.31705474853516,234.02426147460938,3974.5400390625
2021-03-29,120.49573516845703,232.79713439941406,3971.090087890625
2021-03-30,119.01671600341797,229.44235229492188,3958.550048828125
2021-03-31,121.2501449584961,233.32164001464844,3972.889892578125
2021-04-01,122.09387969970703,239.8332977294922,4019.8701171875
2021-04-05,124.97251892089844,246.4835205078125,4077.909912109375
2021-04-06,125.28024291992188,245.28610229492188,4073.93994140625
2021-04-07,126.9577865600586,247.30490112304688,4079.949951171875
2021-04-08,129.39964294433594,250.62010192871094,4097.169921875
2021-04-09,132.0202178955078,253.19313049316406,4128.7998046875
2021-04-12,130.273193359375,253.25250244140625,4127.990234375
2021-04-13,133.43966674804688,255.80572509765625,4141.58984375
2021-04-14,131.057373046875,252.93582153320312,4124.66015625
2021-04-15,133.5091552734375,256.8052062988281,4170.419921875
2021-04-16,133.17166137695312,258.0323181152344,4185.47021484375
2021-04-19,133.84666442871094,256.0531311035156,4163.259765625
2021-04-20,132.12939453125,255.57810974121094,4134.93994140625
2021-04-21,132.5165252685547,257.8739929199219,4173.419921875
2021-04-22,130.968017578125,254.4993896484375,4134.97998046875
2021-04-23,133.33050537109375,258.4381103515625,4180.169921875
2021-04-26,133.72755432128906,258.8339538574219,4187.6201171875
2021-04-27,133.39996337890625,259.24957275390625,4186.72021484375
2021-04-28,132.59593200683594,251.91651916503906,4183.18017578125
2021-04-29,132.49667358398438,249.88778686523438,4211.47021484375
2021-04-30,130.49156188964844,249.5612335205078,4181.169921875
2021-05-03,131.5635986328125,249.2445526123047,4192.66015625
2021-05-04,126.90814971923828,245.21681213378906,4164.66015625
2021-05-05,127.15631103515625,243.91055297851562,4167.58984375
2021-05-06,128.78424072265625,247.13665771484375,4201.6201171875
2021-05-07,129.47032165527344,249.8383331298828,4232.60009765625
2021-05-10,126.12938690185547,244.61314392089844,4188.43017578125
2021-05-11,125.19474029541016,243.6730194091797,4152.10009765625
2021-05-12,122.07256317138672,236.51809692382812,4063.0400390625
2021-05-13,124.26007080078125,240.50624084472656,4112.5
2021-05-14,126.72598266601562,245.5730743408203,4173.85009765625
2021-05-17,125.55268859863281,242.63392639160156,4163.2900390625
2021-05-18,124.1407470703125,240.55572509765625,4127.830078125
2021-05-19,123.98167419433594,241.15086364746094,4115.68017578125
